Word	Length	# vowels	is number
peculiar	8	4	False
groove	6	3	False
zip	3	1	False
bologna	7	3	False
jennings	8	2	False
ninja	5	2	False
oversaw	7	3	False
zombies	7	3	False
pumping	7	2	False
batch	5	1	False
livingston	10	3	False
emerald	7	3	False
installations	13	5	False
1797	4	0	True
peel	4	2	False
nitrogen	8	3	False
rama	4	2	False
##fying	7	1	False
##star	6	1	False
schooling	9	3	False
strands	7	1	False
responding	10	3	False
werner	6	2	False
##ost	5	1	False
lime	4	2	False
casa	4	2	False
accurately	10	4	False
targeting	9	3	False
##rod	5	1	False
underway	8	3	False
##uru	5	2	False
hemisphere	10	4	False
lester	6	2	False
##yard	6	1	False
occupies	8	4	False
2d	2	0	False
griffith	8	2	False
angrily	7	2	False
reorganized	11	5	False
##owing	7	2	False
courtney	8	3	False
deposited	9	4	False
##dd	4	0	False
##30	4	0	False
estadio	7	4	False
##ifies	7	3	False
dunn	4	1	False
exiled	6	3	False
##ying	6	1	False
checks	6	1	False
##combe	7	2	False
##о	3	0	False
##fly	5	0	False
successes	9	3	False
unexpectedly	12	4	False
blu	3	1	False
assessed	8	3	False
##flower	8	2	False
##ه	3	0	False
observing	9	3	False
sacked	6	2	False
spiders	7	2	False
kn	2	0	False
##tail	6	2	False
mu	2	1	False
nodes	5	2	False
prosperity	10	3	False
audrey	6	3	False
divisional	10	5	False
155	3	0	True
broncos	7	2	False
tangled	7	2	False
adjust	6	2	False
feeds	5	2	False
erosion	7	4	False
paolo	5	3	False
surf	4	1	False
directory	9	3	False
snatched	8	2	False
humid	5	2	False
admiralty	9	3	False
screwed	7	2	False
gt	2	0	False
reddish	7	2	False
##nese	6	2	False
modules	7	3	False
trench	6	1	False
lamps	5	1	False
bind	4	1	False
leah	4	2	False
bucks	5	1	False
competes	8	3	False
##nz	4	0	False
##form	6	1	False
transcription	13	4	False
##uc	4	1	False
isles	5	2	False
violently	9	3	False
clutching	9	2	False
pga	3	1	False
cyclist	7	1	False
inflation	9	4	False
flats	5	1	False
ragged	6	2	False
unnecessary	11	4	False
##hian	6	2	False
stubborn	8	2	False
coordinated	11	5	False
harriet	7	3	False
baba	4	2	False
disqualified	12	6	False
330	3	0	True
insect	6	2	False
wolfe	5	2	False
##fies	6	2	False
reinforcements	14	5	False
rocked	6	2	False
duel	4	2	False
winked	6	2	False
embraced	8	3	False
bricks	6	1	False
##raj	5	1	False
hiatus	6	3	False
defeats	7	3	False
pending	7	2	False
brightly	8	1	False
jealousy	8	4	False
##xton	6	1	False
##hm	4	0	False
##uki	5	2	False
lena	4	2	False
gdp	3	0	False
colorful	8	3	False
##dley	6	1	False
stein	5	2	False
kidney	6	2	False
##shu	5	1	False
underwear	9	4	False
wanderers	9	3	False
##haw	5	1	False
##icus	6	2	False
guardians	9	4	False
m³	2	0	False
roared	6	3	False
habits	6	2	False
##wise	6	2	False
permits	7	2	False
gp	2	0	False
uranium	7	4	False
punished	8	3	False
disguise	8	4	False
bundesliga	10	4	False
elise	5	3	False
dundee	6	3	False
erotic	6	3	False
partisan	8	3	False
pi	2	1	False
collectors	10	3	False
float	5	2	False
individually	12	5	False
rendering	9	3	False
behavioral	10	5	False
bucharest	9	3	False
ser	3	1	False
hare	4	2	False
valerie	7	4	False
corporal	8	3	False
nutrition	9	4	False
proportional	12	5	False
##isa	5	2	False
immense	7	3	False
##kis	5	1	False
pavement	8	3	False
##zie	5	2	False
##eld	5	1	False
sutherland	10	3	False
crouched	8	3	False
1775	4	0	True
##lp	4	0	False
suzuki	6	3	False
trades	6	2	False
endurance	9	4	False
operas	6	3	False
crosby	6	1	False
prayed	6	2	False
priory	6	2	False
rory	4	1	False
socially	8	3	False
##urn	5	1	False
gujarat	7	3	False
##pu	4	1	False
walton	6	2	False
cube	4	2	False
pasha	5	2	False
privilege	9	4	False
lennon	6	2	False
floods	6	2	False
thorne	6	2	False
waterfall	9	3	False
nipple	6	2	False
scouting	8	3	False
approve	7	3	False
##lov	5	1	False
minorities	10	5	False
voter	5	2	False
dwight	6	1	False
extensions	10	4	False
assure	6	3	False
ballroom	8	3	False
slap	4	1	False
dripping	8	2	False
privileges	10	4	False
rejoined	8	4	False
confessed	9	3	False
demonstrating	13	4	False
patriotic	9	4	False
yell	4	1	False
investor	8	3	False
##uth	5	1	False
pagan	5	2	False
slumped	7	2	False
squares	7	3	False
##cle	5	1	False
##kins	6	1	False
confront	8	2	False
bert	4	1	False
embarrassment	13	4	False
##aid	5	2	False
aston	5	2	False
urging	6	2	False
sweater	7	3	False
starr	5	1	False
yuri	4	2	False
brains	6	2	False
williamson	10	4	False
commuter	8	3	False
mortar	6	2	False
structured	10	3	False
selfish	7	2	False
exports	7	2	False
##jon	5	1	False
cds	3	0	False
##him	5	1	False
unfinished	10	4	False
##rre	5	1	False
mortgage	8	3	False
destinations	12	5	False
##nagar	7	2	False
canoe	5	3	False
solitary	8	3	False
buchanan	8	3	False
delays	6	2	False
magistrate	10	4	False
fk	2	0	False
##pling	7	1	False
motivation	10	5	False
##lier	6	2	False
##vier	6	2	False
recruiting	10	4	False
assess	6	2	False
##mouth	7	2	False
malik	5	2	False
antique	7	4	False
1791	4	0	True
pius	4	2	False
rahman	6	2	False
reich	5	2	False
tub	3	1	False
zhou	4	2	False
smashed	7	2	False
airs	4	2	False
galway	6	2	False
xii	3	2	False
conditioning	12	5	False
honduras	8	3	False
discharged	10	3	False
dexter	6	2	False
##pf	4	0	False
lionel	6	3	False
129	3	0	True
debates	7	3	False
lemon	5	2	False
tiffany	7	2	False
volunteered	11	5	False
dom	3	1	False
dioxide	7	4	False
procession	10	4	False
devi	4	2	False
sic	3	1	False
tremendous	10	4	False
advertisements	14	5	False
colts	5	1	False
transferring	12	3	False
verdict	7	2	False
hanover	7	3	False
decommissioned	14	6	False
utter	5	2	False
relate	6	3	False
pac	3	1	False
racism	6	2	False
##top	5	1	False
beacon	6	3	False
limp	4	1	False
similarity	10	4	False
terra	5	2	False
occurrence	10	4	False
ant	3	1	False
##how	5	1	False
becky	5	1	False
capt	4	1	False
updates	7	3	False
armament	8	3	False
richie	6	3	False
pal	3	1	False
##graph	7	1	False
halloween	9	4	False
mayo	4	2	False
##ssen	6	1	False
##bone	6	2	False
cara	4	2	False
serena	6	3	False
fcc	3	0	False
dolls	5	1	False
obligations	11	5	False
##dling	7	1	False
violated	8	4	False
lafayette	9	4	False
jakarta	7	3	False
exploitation	12	6	False
##ime	5	2	False
infamous	8	4	False
iconic	6	3	False
##lah	5	1	False
##park	6	1	False
kitty	5	1	False
moody	5	2	False
reginald	8	3	False
dread	5	2	False
spill	5	1	False
crystals	8	1	False
olivier	7	4	False
modeled	7	3	False
bluff	5	1	False
equilibrium	11	6	False
separating	10	4	False
notices	7	3	False
ordnance	8	3	False
extinction	10	4	False
onset	5	2	False
cosmic	6	2	False
attachment	10	3	False
sammy	5	1	False
expose	6	3	False
privy	5	1	False
anchored	8	3	False
##bil	5	1	False
abbott	6	2	False
admits	6	2	False
bending	7	2	False
baritone	8	4	False
emmanuel	8	4	False
policeman	9	4	False
vaughan	7	3	False
winged	6	2	False
climax	6	2	False
dresses	7	2	False
denny	5	1	False
polytechnic	11	3	False
mohamed	7	3	False
burmese	7	3	False
authentic	9	4	False
nikki	5	2	False
genetics	8	3	False
grandparents	12	3	False
homestead	9	4	False
gaza	4	2	False
postponed	9	3	False
metacritic	10	4	False
una	3	2	False
##sby	5	0	False
##bat	5	1	False
unstable	8	3	False
dissertation	12	5	False
##rial	6	2	False
##cian	6	2	False
curls	5	1	False
obscure	7	3	False
uncovered	9	4	False
bronx	5	1	False
praying	7	2	False
disappearing	12	5	False
##hoe	5	2	False
prehistoric	11	4	False
coke	4	2	False
turret	6	2	False
mutations	9	4	False
nonprofit	9	3	False
pits	4	1	False
monaco	6	3	False
##ي	3	0	False
##usion	7	3	False
prominently	11	3	False
dispatched	10	3	False
podium	6	3	False
##mir	5	1	False
uci	3	2	False
##uation	8	4	False
133	3	0	True
fortifications	14	6	False
birthplace	10	3	False
kendall	7	2	False
##lby	5	0	False
##oll	5	1	False
preacher	8	3	False
rack	4	1	False
goodman	7	3	False
##rman	6	1	False
persistent	10	3	False
##ott	5	1	False
countless	9	3	False
jaime	5	3	False
recorder	8	3	False
lexington	9	3	False
persecution	11	5	False
jumps	5	1	False
renewal	7	3	False
wagons	6	2	False
##11	4	0	False
crushing	8	2	False
##holder	8	2	False
decorations	11	5	False
##lake	6	2	False
abundance	9	4	False
wrath	5	1	False
laundry	7	2	False
£1	2	0	False
garde	5	2	False
##rp	4	0	False
jeanne	6	3	False
beetles	7	3	False
peasant	7	3	False
##sl	4	0	False
splitting	9	2	False
caste	5	2	False
sergei	6	3	False
##rer	5	1	False
##ema	5	2	False
scripts	7	1	False
##ively	7	2	False
rub	3	1	False
satellites	10	4	False
##vor	5	1	False
inscribed	9	3	False
verlag	6	2	False
scrapped	8	2	False
gale	4	2	False
packages	8	3	False
chick	5	1	False
potato	6	3	False
slogan	6	2	False
kathleen	8	3	False
arabs	5	2	False
##culture	9	3	False
counterparts	12	4	False
reminiscent	11	4	False
choral	6	2	False
##tead	6	2	False
rand	4	1	False
retains	7	3	False
bushes	6	2	False
dane	4	2	False
accomplish	10	3	False
courtesy	8	3	False
closes	6	2	False
##oth	5	1	False
slaughter	9	3	False
hague	5	3	False
krakow	6	2	False
lawson	6	2	False
tailed	6	3	False
elias	5	3	False
ginger	6	2	False
##ttes	6	1	False
canopy	6	2	False
betrayal	8	3	False
rebuilding	10	4	False
turf	4	1	False
##hof	5	1	False
frowning	8	2	False
allegiance	10	5	False
brigades	8	3	False
kicks	5	1	False
rebuild	7	3	False
polls	5	1	False
alias	5	3	False
nationalism	11	5	False
td	2	0	False
rowan	5	2	False
audition	8	5	False
bowie	5	3	False
fortunately	11	4	False
recognizes	10	4	False
harp	4	1	False
dillon	6	2	False
horrified	9	4	False
##oro	5	2	False
renault	7	3	False
##tics	6	1	False
ropes	5	2	False
##α	3	0	False
presumed	8	3	False
rewarded	8	3	False
infrared	8	3	False
wiping	6	2	False
accelerated	11	5	False
illustration	12	5	False
##rid	5	1	False
presses	7	2	False
practitioners	13	5	False
badminton	9	3	False
##iard	6	2	False
detained	8	4	False
##tera	6	2	False
recognizing	11	4	False
relates	7	3	False
misery	6	2	False
##sies	6	2	False
##tly	5	0	False
reproduction	12	5	False
piercing	8	3	False
potatoes	8	4	False
thornton	8	2	False
esther	6	2	False
manners	7	2	False
hbo	3	1	False
##aan	5	2	False
ours	4	2	False
bullshit	8	2	False
ernie	5	3	False
perennial	9	4	False
sensitivity	11	4	False
illuminated	11	5	False
rupert	6	2	False
##jin	5	1	False
##iss	5	1	False
##ear	5	2	False
rfc	3	0	False
nassau	6	3	False
##dock	6	1	False
staggered	9	3	False
socialism	9	4	False
##haven	7	2	False
appointments	12	4	False
nonsense	8	3	False
prestige	8	3	False
sharma	6	2	False
haul	4	2	False
##tical	7	2	False
solidarity	10	4	False
gps	3	0	False
##ook	5	2	False
##rata	6	2	False
igor	4	2	False
pedestrian	10	4	False
##uit	5	2	False
baxter	6	2	False
tenants	7	2	False
wires	5	2	False
medication	10	5	False
unlimited	9	4	False
guiding	7	3	False
impacts	7	2	False
diabetes	8	4	False
##rama	6	2	False
sasha	5	2	False
pas	3	1	False
clive	5	2	False
extraction	10	4	False
131	3	0	True
continually	11	4	False
constraints	11	3	False
##bilities	10	4	False
sonata	6	3	False
hunted	6	2	False
sixteenth	9	3	False
chu	3	1	False
planting	8	2	False
quote	5	3	False
mayer	5	2	False
pretended	9	3	False
abs	3	1	False
spat	4	1	False
##hua	5	2	False
ceramic	7	3	False
##cci	5	1	False
curtains	8	3	False
pigs	4	1	False
pitching	8	2	False
##dad	5	1	False
latvian	7	3	False
sore	4	2	False
dayton	6	2	False
##sted	6	1	False
##qi	4	1	False
patrols	7	2	False
slice	5	2	False
playground	10	3	False
##nted	6	1	False
shone	5	2	False
stool	5	2	False
apparatus	9	4	False
inadequate	10	6	False
mates	5	2	False
treason	7	3	False
##ija	5	2	False
desires	7	3	False
##liga	6	2	False
##croft	7	1	False
somalia	7	4	False
laurent	7	3	False
mir	3	1	False
leonardo	8	4	False
oracle	6	3	False
grape	5	2	False
obliged	7	3	False
chevrolet	9	3	False
thirteenth	10	3	False
stunning	8	2	False
enthusiastic	12	5	False
##ede	5	2	False
accounted	9	4	False
concludes	9	3	False
currents	8	2	False
basil	5	2	False
##kovic	7	2	False
drought	7	2	False
##rica	6	2	False
mai	3	2	False
##aire	6	3	False
shove	5	2	False
posting	7	2	False
##shed	6	1	False
pilgrimage	10	4	False
humorous	8	4	False
packing	7	2	False
fry	3	0	False
pencil	6	2	False
wines	5	2	False
smells	6	1	False
144	3	0	True
marilyn	7	2	False
aching	6	2	False
newest	6	2	False
clung	5	1	False
bon	3	1	False
neighbours	10	4	False
sanctioned	10	4	False
##pie	5	2	False
mug	3	1	False
##stock	7	1	False
drowning	8	2	False
##mma	5	1	False
hydraulic	9	3	False
##vil	5	1	False
hiring	6	2	False
reminder	8	3	False
lilly	5	1	False
investigators	13	5	False
##ncies	7	2	False
sour	4	2	False
##eous	6	3	False
compulsory	10	3	False
packet	6	2	False
##rion	6	2	False
##graphic	9	2	False
##elle	6	2	False
cannes	6	2	False
##inate	7	3	False
depressed	9	3	False
##rit	5	1	False
heroic	6	3	False
importantly	11	3	False
theresa	7	3	False
##tled	6	1	False
conway	6	2	False
saturn	6	2	False
marginal	8	3	False
rae	3	2	False
##xia	5	2	False
corresponds	11	3	False
royce	5	2	False
pact	4	1	False
jasper	6	2	False
explosives	10	4	False
packaging	9	3	False
aluminium	9	5	False
##ttered	8	2	False
denotes	7	3	False
rhythmic	8	1	False
spans	5	1	False
assignments	11	3	False
hereditary	10	4	False
outlined	8	4	False
originating	11	5	False
sundays	7	2	False
lad	3	1	False
reissued	8	4	False
greeting	8	3	False
beatrice	8	4	False
##dic	5	1	False
pillar	6	2	False
marcos	6	2	False
plots	5	1	False
handbook	8	3	False
alcoholic	9	4	False
judiciary	9	4	False
avant	5	2	False
slides	6	2	False
extract	7	2	False
masculine	9	4	False
blur	4	1	False
##eum	5	2	False
##force	7	2	False
homage	6	3	False
trembled	8	2	False
owens	5	2	False
hymn	4	0	False
trey	4	1	False
omega	5	3	False
signaling	9	3	False
socks	5	1	False
accumulated	11	5	False
reacted	7	3	False
attic	5	2	False
theo	4	2	False
lining	6	2	False
angie	5	3	False
distraction	11	4	False
primera	7	3	False
talbot	6	2	False
##key	5	1	False
1200	4	0	True
ti	2	1	False
creativity	10	4	False
billed	6	2	False
##hey	5	1	False
deacon	6	3	False
eduardo	7	4	False
identifies	10	5	False
proposition	11	5	False
dizzy	5	1	False
gunner	6	2	False
hogan	5	2	False
##yam	5	1	False
##pping	7	1	False
##hol	5	1	False
ja	2	1	False
##chan	6	1	False
jensen	6	2	False
reconstructed	13	4	False
##berger	8	2	False
clearance	9	4	False
darius	6	3	False
##nier	6	2	False
abe	3	2	False
harlem	6	2	False
plea	4	2	False
dei	3	2	False
circled	7	2	False
emotionally	11	5	False
notation	8	4	False
fascist	7	2	False
neville	7	3	False
exceeded	8	4	False
upwards	7	2	False
viable	6	3	False
ducks	5	1	False
##fo	4	1	False
workforce	9	3	False
racer	5	2	False
limiting	8	3	False
shri	4	1	False
##lson	6	1	False
possesses	9	3	False
1600	4	0	True
kerr	4	1	False
moths	5	1	False
devastating	11	4	False
laden	5	2	False
disturbing	10	3	False
locking	7	2	False
##cture	7	2	False
gal	3	1	False
fearing	7	3	False
accreditation	13	6	False
flavor	6	2	False
aide	4	3	False
1870s	5	0	False
mountainous	11	6	False
##baum	6	2	False
melt	4	1	False
##ures	6	2	False
motel	5	2	False
texture	7	3	False
servers	7	2	False
soda	4	2	False
##mb	4	0	False
herd	4	1	False
##nium	6	2	False
erect	5	2	False
puzzled	7	2	False
hum	3	1	False
peggy	5	1	False
examinations	12	6	False
gould	5	2	False
testified	9	4	False
geoff	5	2	False
ren	3	1	False
devised	7	3	False
sacks	5	1	False
##law	5	1	False
denial	6	3	False
posters	7	2	False
grunted	7	2	False
cesar	5	2	False
tutor	5	2	False
ec	2	1	False
gerry	5	1	False
offerings	9	3	False
byrne	5	1	False
falcons	7	2	False
combinations	12	5	False
ct	2	0	False
incoming	8	3	False
pardon	6	2	False
rocking	7	2	False
26th	4	0	False
avengers	8	3	False
flared	6	2	False
mankind	7	2	False
seller	6	2	False
uttar	5	2	False
loch	4	1	False
nadia	5	3	False
stroking	8	2	False
exposing	8	3	False
##hd	4	0	False
fertile	7	3	False
ancestral	9	3	False
instituted	10	4	False
##has	5	1	False
noises	6	3	False
prophecy	8	2	False
taxation	8	4	False
eminent	7	3	False
vivid	5	2	False
pol	3	1	False
##bol	5	1	False
dart	4	1	False
indirect	8	3	False
multimedia	10	5	False
notebook	8	4	False
upside	6	3	False
displaying	10	3	False
adrenaline	10	5	False
referenced	10	4	False
geometric	9	4	False
##iving	7	2	False
progression	11	4	False
##ddy	5	0	False
blunt	5	1	False
announce	8	4	False
##far	5	1	False
implementing	12	4	False
##lav	5	1	False
aggression	10	4	False
liaison	7	4	False
cooler	6	3	False
cares	5	2	False
headache	8	4	False
plantations	11	4	False
gorge	5	2	False
dots	4	1	False
impulse	7	3	False
thickness	9	2	False
ashamed	7	3	False
averaging	9	4	False
kathy	5	1	False
obligation	10	5	False
precursor	9	3	False
137	3	0	True
fowler	6	2	False
symmetry	8	1	False
thee	4	2	False
225	3	0	True
hears	5	2	False
##rai	5	2	False
undergoing	10	4	False
ads	3	1	False
butcher	7	2	False
bowler	6	2	False
##lip	5	1	False
cigarettes	10	4	False
subscription	12	4	False
goodness	8	3	False
##ically	8	2	False
browne	6	2	False
##hos	5	1	False
##tech	6	1	False
kyoto	5	2	False
donor	5	2	False
##erty	6	1	False
damaging	8	3	False
friction	8	3	False
drifting	8	2	False
expeditions	11	5	False
hardened	8	3	False
prostitution	12	5	False
152	3	0	True
fauna	5	3	False
blankets	8	2	False
claw	4	1	False
tossing	7	2	False
snarled	7	2	False
butterflies	11	4	False
recruits	8	3	False
investigative	13	6	False
coated	6	3	False
healed	6	3	False
138	3	0	True
communal	8	3	False
hai	3	2	False
xiii	4	3	False
academics	9	4	False
boone	5	3	False
psychologist	12	3	False
restless	8	2	False
lahore	6	3	False
stephens	8	2	False
mba	3	1	False
brendan	7	2	False
foreigners	10	4	False
printer	7	2	False
##pc	4	0	False
ached	5	2	False
explode	7	3	False
27th	4	0	False
deed	4	2	False
scratched	9	2	False
dared	5	2	False
##pole	6	2	False
cardiac	7	3	False
1780	4	0	True
okinawa	7	4	False
proto	5	2	False
commando	8	3	False
compelled	9	3	False
oddly	5	1	False
electrons	9	3	False
##base	6	2	False
replica	7	3	False
thanksgiving	12	3	False
##rist	6	1	False
sheila	6	3	False
deliberate	10	5	False
stafford	8	2	False
tidal	5	2	False
representations	15	6	False
hercules	8	3	False
ou	2	2	False
##path	6	1	False
##iated	7	3	False
kidnapping	10	3	False
lenses	6	2	False
##tling	7	1	False
deficit	7	3	False
samoa	5	3	False
mouths	6	2	False
consuming	9	3	False
computational	13	6	False
maze	4	2	False
granting	8	2	False
smirk	5	1	False
razor	5	2	False
fixture	7	3	False
ideals	6	3	False
inviting	8	3	False
aiden	5	3	False
nominal	7	3	False
##vs	4	0	False
issuing	7	3	False
julio	5	3	False
pitt	4	1	False
ramsey	6	2	False
docks	5	1	False
##oss	5	1	False
exhaust	7	3	False
##owed	6	2	False
bavarian	8	4	False
draped	6	2	False
anterior	8	4	False
mating	6	2	False
ethiopian	9	5	False
explores	8	3	False
noticing	8	3	False
##nton	6	1	False
discarded	9	3	False
convenience	11	5	False
hoffman	7	2	False
endowment	9	3	False
beasts	6	2	False
cartridge	9	3	False
mormon	6	2	False
paternal	8	3	False
probe	5	2	False
sleeves	7	3	False
interfere	9	4	False
lump	4	1	False
deadline	8	4	False
##rail	6	2	False
jenks	5	1	False
bulldogs	8	2	False
scrap	5	1	False
alternating	11	4	False
justified	9	4	False
reproductive	12	5	False
nam	3	1	False
seize	5	3	False
descending	10	3	False
secretariat	11	5	False
kirby	5	1	False
coupe	5	3	False
grouped	7	3	False
smash	5	1	False
panther	7	2	False
sedan	5	2	False
tapping	7	2	False
##18	4	0	False
lola	4	2	False
cheer	5	2	False
germanic	8	3	False
unfortunate	11	5	False
##eter	6	2	False
unrelated	9	4	False
##fan	5	1	False
subordinate	11	5	False
##sdale	7	2	False
suzanne	7	3	False
advertisement	13	5	False
##ility	7	2	False
horsepower	10	4	False
##lda	5	1	False
cautiously	10	5	False
discourse	9	4	False
luigi	5	3	False
##mans	6	1	False
##fields	8	2	False
noun	4	2	False
prevalent	9	3	False
mao	3	2	False
schneider	9	3	False
everett	7	3	False
surround	8	3	False
governorate	11	5	False
kira	4	2	False
##avia	6	3	False
westward	8	2	False
##take	6	2	False
misty	5	1	False
rails	5	2	False
sustainability	14	6	False
134	3	0	True
unused	6	3	False
##rating	8	2	False
packs	5	1	False
toast	5	2	False
unwilling	9	3	False
regulate	8	4	False
thy	3	0	False
suffrage	8	3	False
nile	4	2	False
awe	3	2	False
assam	5	2	False
definitions	11	5	False
travelers	9	3	False
affordable	10	4	False
##rb	4	0	False
conferred	9	3	False
sells	5	1	False
undefeated	10	5	False
beneficial	10	5	False
torso	5	2	False
basal	5	2	False
repeating	9	4	False
remixes	7	3	False
##pass	6	1	False
bahrain	7	3	False
cables	6	2	False
fang	4	1	False
##itated	8	3	False
excavated	9	4	False
numbering	9	3	False
statutory	9	3	False
##rey	5	1	False
deluxe	6	3	False
##lian	6	2	False
forested	8	3	False
ramirez	7	3	False
derbyshire	10	3	False
zeus	4	2	False
slamming	8	2	False
transfers	9	2	False
astronomer	10	4	False
banana	6	3	False
lottery	7	2	False
berg	4	1	False
histories	9	4	False
bamboo	6	3	False
##uchi	6	2	False
resurrection	12	5	False
posterior	9	4	False
bowls	5	1	False
vaguely	7	3	False
##thi	5	1	False
thou	4	2	False
preserving	10	3	False
tensed	6	2	False
offence	7	3	False
##inas	6	2	False
meyrick	7	2	False
callum	6	2	False
ridden	6	2	False
watt	4	1	False
langdon	7	2	False
tying	5	1	False
lowland	7	2	False
snorted	7	2	False
daring	6	2	False
truman	6	2	False
##hale	6	2	False
##girl	6	1	False
aura	4	3	False
overly	6	2	False
filing	6	2	False
weighing	8	3	False
goa	3	2	False
infections	10	4	False
philanthropist	14	4	False
saunders	8	3	False
eponymous	9	4	False
##owski	7	2	False
latitude	8	4	False
perspectives	12	4	False
reviewing	9	4	False
mets	4	1	False
commandant	10	3	False
radial	6	3	False
##kha	5	1	False
flashlight	10	2	False
reliability	11	5	False
koch	4	1	False
vowels	6	2	False
amazed	6	3	False
ada	3	2	False
elaine	6	4	False
supper	6	2	False
##rth	5	0	False
##encies	8	3	False
predator	8	3	False
debated	7	3	False
soviets	7	3	False
cola	4	2	False
##boards	8	2	False
##nah	5	1	False
compartment	11	3	False
crooked	7	3	False
arbitrary	9	3	False
fourteenth	10	4	False
##ctive	7	2	False
havana	6	3	False
majors	6	2	False
steelers	8	3	False
clips	5	1	False
profitable	10	4	False
ambush	6	2	False
exited	6	3	False
packers	7	2	False
##tile	6	2	False
nude	4	2	False
cracks	6	1	False
fungi	5	2	False
##е	3	0	False
limb	4	1	False
trousers	8	3	False
josie	5	3	False
shelby	6	1	False
tens	4	1	False
frederic	8	3	False
##ος	4	0	False
definite	8	4	False
smoothly	8	2	False
constellation	13	5	False
insult	6	2	False
baton	5	2	False
discs	5	1	False
lingering	9	3	False
##nco	5	1	False
conclusions	11	4	False
lent	4	1	False
staging	7	2	False
becker	6	2	False
grandpa	7	2	False
shaky	5	1	False
##tron	6	1	False
einstein	8	4	False
obstacles	9	3	False
sk	2	0	False
adverse	7	3	False
elle	4	2	False
economically	12	5	False
##moto	6	2	False
mccartney	9	2	False
thor	4	1	False
dismissal	9	3	False
motions	7	3	False
readings	8	3	False
nostrils	8	2	False
treatise	8	4	False
##pace	6	2	False
squeezing	9	4	False
evidently	9	3	False
prolonged	9	3	False
1783	4	0	True
venezuelan	10	5	False
je	2	1	False
marguerite	10	5	False
beirut	6	3	False
takeover	8	4	False
shareholders	12	4	False
##vent	6	1	False
denise	6	3	False
digit	5	2	False
airplay	7	3	False
norse	5	2	False
##bbling	8	1	False
imaginary	9	4	False
pills	5	1	False
hubert	6	2	False
blaze	5	2	False
vacated	7	3	False
eliminating	11	5	False
##ello	6	2	False
vine	4	2	False
mansfield	9	3	False
##tty	5	0	False
retrospective	13	5	False
barrow	6	2	False
borne	5	2	False
clutch	6	1	False
bail	4	2	False
forensic	8	3	False
weaving	7	3	False
##nett	6	1	False
##witz	6	1	False
desktop	7	2	False
citadel	7	3	False
promotions	10	4	False
worrying	8	2	False
dorset	6	2	False
ieee	4	4	False
subdivided	10	4	False
##iating	8	3	False
manned	6	2	False
expeditionary	13	6	False
pickup	6	2	False
synod	5	1	False
chuckle	7	2	False
185	3	0	True
barney	6	2	False
##rz	4	0	False
##ffin	6	1	False
functionality	13	5	False
karachi	7	3	False
litigation	10	5	False
meanings	8	3	False
uc	2	1	False
lick	4	1	False
turbo	5	2	False
anders	6	2	False
##ffed	6	1	False
execute	7	4	False
curl	4	1	False
oppose	6	3	False
ankles	6	2	False
typhoon	7	2	False
##د	3	0	False
##ache	6	2	False
##asia	6	3	False
linguistics	11	4	False
compassion	10	4	False
pressures	9	3	False
grazing	7	2	False
perfection	10	4	False
##iting	7	2	False
immunity	8	3	False
monopoly	8	3	False
muddy	5	1	False
backgrounds	11	3	False
136	3	0	True
namibia	7	4	False
francesca	9	3	False
monitors	8	3	False
attracting	10	3	False
stunt	5	1	False
tuition	7	4	False
##ии	4	0	False
vegetable	9	4	False
##mates	7	2	False
##quent	7	2	False
mgm	3	0	False
jen	3	1	False
complexes	9	3	False
forts	5	1	False
##ond	5	1	False
cellar	6	2	False
bites	5	2	False
seventeenth	11	4	False
royals	6	2	False
flemish	7	2	False
failures	8	4	False
mast	4	1	False
charities	9	4	False
##cular	7	2	False
peruvian	8	4	False
capitals	8	3	False
macmillan	9	3	False
ipswich	7	2	False
outward	7	3	False
frigate	7	3	False
postgraduate	12	5	False
folds	5	1	False
employing	9	3	False
##ouse	6	3	False
concurrently	12	3	False
fiery	5	2	False
##tai	5	2	False
contingent	10	3	False
nightmares	10	3	False
monumental	10	4	False
nicaragua	9	5	False
##kowski	8	2	False
lizard	6	2	False
mal	3	1	False
fielding	8	3	False
gig	3	1	False
reject	6	2	False
##pad	5	1	False
harding	7	2	False
##ipe	5	2	False
coastline	9	4	False
##cin	5	1	False
##nos	5	1	False
beethoven	9	4	False
humphrey	8	2	False
innovations	11	5	False
##tam	5	1	False
##nge	5	1	False
norris	6	2	False
doris	5	2	False
solicitor	9	4	False
huang	5	2	False
obey	4	2	False
141	3	0	True
##lc	4	0	False
niagara	7	4	False
##tton	6	1	False
shelves	7	2	False
aug	3	2	False
bourbon	7	3	False
curry	5	1	False
nightclub	9	2	False
specifications	14	6	False
hilton	6	2	False
##ndo	5	1	False
centennial	10	4	False
dispersed	9	3	False
worm	4	1	False
neglected	9	3	False
briggs	6	1	False
sm	2	0	False
font	4	1	False
kuala	5	3	False
uneasy	6	3	False
plc	3	0	False
##nstein	8	2	False
##bound	7	2	False
##aking	7	2	False
##burgh	7	1	False
awaiting	8	4	False
pronunciation	13	6	False
##bbed	6	1	False
##quest	7	2	False
eh	2	1	False
optimal	7	3	False
zhu	3	1	False
raped	5	2	False
greens	6	2	False
presided	8	3	False
brenda	6	2	False
worries	7	3	False
##life	6	2	False
venetian	8	4	False
marxist	7	2	False
turnout	7	3	False
##lius	6	2	False
refined	7	3	False
braced	6	2	False
